text,category,confidence,timestamp,verified,processed
"Požiar v košickej bytovke si vyžiadal jednu obeť, desiatky ľudí museli evakuovať",legitimate,0.51945011597051,2025-12-02T20:07:06.429784,False,True
Časť parkovacích miest na Berlínskej ulici je od decembra spoplatnená,legitimate,0.6137597807434115,2025-12-02T20:07:06.483334,False,True
Košické rozprávkové Vianoce odštartovali rozsvietením stromčeka,legitimate,0.6705104267669252,2025-12-02T20:07:06.547335,False,True
Záplavovú oblasť Hornádu po novom určili na bytovú výstavbu a občiansku vybavenosť,legitimate,0.8241128931506047,2025-12-02T20:07:06.617865,False,True
Pozrite si nové satelitné zábery Zeme. Družica ich zhotovila v rekordnom čase,clickbait,0.6872454662631909,2025-12-02T20:07:06.678385,False,True
"Našli tmavú hmotu? Pozorovania treba potvrdiť, objavu sa dočkáme v blízkom čase, hovorí teoretický fyzik",clickbait,0.3706787684482517,2025-12-02T20:07:06.752393,False,True
"Mesto Š'-mao bol nález desaťročia. Odhaľujú, odkiaľ mohli prísť jeho obyvatelia",legitimate,0.6845583666851077,2025-12-02T20:07:06.833902,False,True
Zmyselne sa bozkávajú aj šimpanzy. Prvý bozk sa stal pred miliónmi rokov,legitimate,0.3950482430837743,2025-12-02T20:07:06.895424,False,True
"Keď sa predátor stane korisťou. Kosatky lovia mladé žraloky pri Mexiku, idú po ich pečeni",legitimate,0.5071836402293974,2025-12-02T20:07:06.945429,False,True
"Učiteľka matematiky Oravcová: Učiť sa naspamäť vzorce? To u nás nerobíme. Študenti chcú vedieť, prečo veci platia",legitimate,0.5373076478160745,2025-12-02T20:07:06.994951,False,True
V tmavej jaskyni našli najväčšiu pavučinu na svete. Žije v nej stotisíc pavúkov,legitimate,0.5225752163323045,2025-12-02T20:07:07.056955,False,True
Jej posledný let fascinuje desaťročia. Zverejnili odtajnené záznamy o Amelii Earhartovej,legitimate,0.579353822988973,2025-12-02T20:07:07.115461,False,True
Pozrite si najkrajšie fotky počasia. Strieborný je Slovák,clickbait,0.4959974392264142,2025-12-02T20:07:07.175976,False,True
"Odbor SHMÚ, ktorý spravoval model ALADIN, končí. Verejnosť to nepocíti, tvrdí ústav",legitimate,0.6580361802162106,2025-12-02T20:07:07.239978,False,True
"Žraloky tmavé neprahnú po ľudskom mäse. Zistili, prečo prvýkrát zabili človeka",clickbait,0.5514167106058715,2025-12-02T20:07:07.282507,False,True
"Nie, nie sme zase až takí výnimoční",clickbait,0.4494148927052547,2025-12-02T20:07:07.336507,False,True
Delfíny pri Francúzsku umierajú mladšie. Na vine môže byť rybolov,legitimate,0.3923753041192565,2025-12-02T20:07:07.385029,False,True
"Prečo nás klamú o klimatickej kríze? Je to továreň na lži, tvrdí sociológ, ktorý mapuje dezinfoscénu",conspiracy,0.3239457259184033,2025-12-02T20:07:07.436027,False,True
Ocenená filozofka: Oproti sci-fi scenárom sú existujúce riziká AI subtílnejšie,legitimate,0.2944887381811323,2025-12-02T20:07:07.488561,False,True
"Čo by sa stalo, ak by sme objavili mimozemšťanov",clickbait,0.3835044848911851,2025-12-02T20:07:07.536562,False,True
Masové odumieranie koralov môže byť prvým klimatickým bodom zlomu,legitimate,0.5373991491513558,2025-12-02T20:07:07.613094,False,True
Čo ak sa prírodné zákony vo vesmíre časom menia?,clickbait,0.257776219989683,2025-12-02T20:07:07.697615,False,True
Mykológ Červenka: Aplikácie na určovanie húb sa môžu mýliť. Zo záchodovej kefy spravili bedľu,legitimate,0.3041753557342195,2025-12-02T20:07:07.786131,False,True
Milionové nedoplatky štátu? Košičania prehodili firmu a podnikajú ďalej,legitimate,0.2162252548873937,2025-12-02T20:07:07.875656,False,True
Západné sankcie trhajú ruský gigant na kúsky. Veľkí hráči javia záujem,biased,0.2746782360238741,2025-12-02T20:07:07.957662,False,True
"Developer chcel zväčšiť projekt. Magistrát ho stopol, ďalšie byty však pridal inak",legitimate,0.563180978575571,2025-12-02T20:07:08.042177,False,True
"Hrozí AI bublina? Firmy pália stovky miliárd ročne, prepadákom je známy gigant (rozhovor)",clickbait,0.2528942514397836,2025-12-02T20:07:08.144726,False,True
Amazon znižuje poplatky predajcom v Európe v cenovej vojne so Shein a Temu,legitimate,0.5998995954784302,2025-12-02T20:07:08.249263,False,True
"Vyše 15 miliónov eur putuje do regiónov na cesty, školy a kultúru",legitimate,0.8122006015238196,2025-12-02T20:07:08.354794,False,True
"Poľsko exceluje, Slovensko je na uterák",biased,0.5102396981679692,2025-12-02T20:07:08.444318,False,True
OECD potvrdila svoj odhad rastu a odolnosť globálnej ekonomiky,legitimate,0.7097869155980433,2025-12-02T20:07:08.528860,False,True
Vyplácanie trinásteho dôchodku sa začalo,legitimate,0.7656766956747161,2025-12-02T20:07:08.620407,False,True
"Audit dotácií plánu obnovy bol podľa opozície pochybný, žiadajú nezávislú kontrolu",legitimate,0.7393918159261912,2025-12-02T20:07:08.713944,False,True
"Deficit rozpočtu sa v novembri zvýšil o štvrtinu na 6,4 miliardy eur",legitimate,0.7361615439425113,2025-12-02T20:07:08.799479,False,True
Poľské vojenské prieskumné satelity vysielajú na Zem prvé dáta,legitimate,0.6505174020901736,2025-12-02T20:07:08.885997,False,True
Európsky letecký a obranný priemysel zaznamenal v minulom roku výrazný rast,legitimate,0.7958631405555189,2025-12-02T20:07:08.967321,False,True
"Huliakovo ministerstvo zaplatilo státisíce externým právnikom, upozornili Demokrati",legitimate,0.5656800816073707,2025-12-02T20:07:09.063840,False,True
Trinásty dôchodok bude tento rok doručený ešte pred Vianocami,legitimate,0.5803429952780954,2025-12-02T20:07:09.152846,False,True
Bývalá ministerka kultúry Milanová upozorňuje na nákupy rezortu kultúry,legitimate,0.7431862380621319,2025-12-02T20:07:09.244368,False,True
Inflácia v eurozóne sa nečakane zvýšila,legitimate,0.4501001934102903,2025-12-02T20:07:09.314907,False,True
Slovensko má za sebou len tretinu konsolidácie,legitimate,0.6038240044382882,2025-12-02T20:07:09.411434,False,True
Dohmatla ako posledná. Potocká na ME nepostúpila do finále na 50 m motýlik,legitimate,0.492966207304347,2025-12-02T20:07:09.531967,False,True
"Krok, ktorý všetkých prekvapil. Tenisová legenda zrejme plánuje comeback",clickbait,0.3684098124729867,2025-12-02T20:07:09.642508,False,True
St. Louis trápia zranenia. Ďalší spoluhráč Dvorského vynechá dlhé týždne,legitimate,0.6952011685388684,2025-12-02T20:07:09.747049,False,True
"Viedol Hossu, z olympiády má zlato. Kanadskému trénerovi diagnostikovali rakovinu",legitimate,0.2981033186869752,2025-12-02T20:07:09.830568,False,True
"Zmeny v Red Bulle sú spečatené. Hadjara čaká horúca sedačka, do F1 mieri aj tínedžer",legitimate,0.6877571707614423,2025-12-02T20:07:09.948110,False,True
Slovenky pohoreli na strelnici. Individuálne preteky takmer mali senzačnú víťazku,clickbait,0.3845888173424045,2025-12-02T20:07:10.046634,False,True
Jágrovi by mohol byť otcom. Dôchodca z Minnesoty hráva hokej aj v 85 rokoch,clickbait,0.5998701179425739,2025-12-02T20:07:10.141157,False,True
"Slovenský šport dostáva historicky najväčšiu podporu, tvrdí minister Huliak",legitimate,0.7810901293285217,2025-12-02T20:07:10.233693,False,True
"Berieme tých najlepších, vraví Frühauf. Slovákov čaká záverečná príprava na MS U20",legitimate,0.8420983996852873,2025-12-02T20:07:10.334235,False,True
"McLarenu hrozí fiasko, lebo chce hrať fér. Zlomí Norris kliatbu a čo mu zaistí titul?",clickbait,0.6656734439364507,2025-12-02T20:07:10.428283,False,True
Pravidlá musia platiť pre každého. Shiffrinová dostala v americkom stredisku pokutu,legitimate,0.4511933350577456,2025-12-02T20:07:10.531815,False,True
"Fúzia by nebola na nič dobrá. Nitra si musí budovať rešpekt a hodnoty nanovo, vraví tréner",biased,0.2204160894030065,2025-12-02T20:07:10.643347,False,True
"Dva obrovské slalomy, dve víťazky. Tremblant sľubuje ďalší súboj (program)",legitimate,0.5796578653158484,2025-12-02T20:07:10.753894,False,True
Barcelona prišla o ďalšieho hráča. V šlágri im nepomôže holandský stredopoliar,legitimate,0.8205640991869965,2025-12-02T20:07:10.863932,False,True
Potocká potvrdila predpoklady a postúpila. Na ME sa darilo aj ženskej štafete,legitimate,0.7046385744801156,2025-12-02T20:07:10.961453,False,True
Rusi a Bielorusi uspeli s ďalším odvolaním. Ich športovci zabojujú o ZOH,legitimate,0.3928896407312516,2025-12-02T20:07:11.075992,False,True
Warriors siahli po známej tvári. Ligu čaká zaujímavá rodinná premiéra,clickbait,0.651598523168894,2025-12-02T20:07:11.175511,False,True
"Jeho návrat bol prekvapením, gól strelil korčuľou. Iba som tam stál, hovorí Regenda",clickbait,0.4931481160959839,2025-12-02T20:07:11.281032,False,True
PML opäť v Hlohovci: Dva titulové duely i návrat Kleinovho trénera do klietky,legitimate,0.7877286112073877,2025-12-02T20:07:11.391555,False,True
"Svetový pohár: Slovenky pokazili streľbu, individuálne preteky vyhrala Wiererová",legitimate,0.5936543125377696,2025-12-02T20:07:11.492076,False,True
Šampión formuly 2 sa stal testovacím jazdcom McLarenu. Bol tímovým kolegom Čecha,legitimate,0.705051136536485,2025-12-02T20:07:11.579602,False,True
Fanúšikovia vyjadrili nespokojnosť. Francúzsky klub odsúdil spôsob protestu,legitimate,0.7341379366264541,2025-12-02T20:07:11.668132,False,True
Newsfilter: Iní by sa na mieste Šutaja Eštoka už dávno zložili,biased,0.2680994687700833,2025-12-02T20:07:11.771651,False,True
"Železnice by na niektorých linkách mohli jazdiť autobusmi, navrhuje Ráž",legitimate,0.8511913460382523,2025-12-02T20:07:11.868170,False,True
"Toto nie je vojna, povedal Putin o ruskej invázii na Ukrajinu a pred stretnutím s Witkoffom pohrozil Európe",legitimate,0.6882354138160636,2025-12-02T20:07:11.968692,False,True
"Protikorupčná jednotka bola aj vo firme exšéfa košického futbalu. Zisťovali sme, čo tam hľadala",legitimate,0.2816718138707696,2025-12-02T20:07:12.086216,False,True
"V SND Machala konsoliduje, Oľhová, Stanke a Kostelný budú hrať v Lamači",legitimate,0.6398376308993082,2025-12-02T20:07:12.192737,False,True
"Koalícia je v problémoch. Hlas nedokáže odvolať Ferenčáka, parlament nestíha riešiť ani vládne zákony",biased,0.4522114433934643,2025-12-02T20:07:12.296258,False,True
"Horalkový paragraf je v parlamente, koalícia ho chce schváliť zrýchlene. Vinu za krádeže zvaľuje na opozíciu a médiá",biased,0.5856242355160617,2025-12-02T20:07:12.397782,False,True
Zverejňujeme privatizačnú zmluvu k Istrochemu. Tarabova obhajoba sanácie Babišových pozemkov s ňou nesedí,legitimate,0.833398632636208,2025-12-02T20:07:12.504305,False,True
"Z olejárskeho, vinárskeho a potravinárskeho sna Trebišovčana Petra Veszprémiho zostali daňové dlhy za 25 miliónov eur",legitimate,0.8528886896097175,2025-12-02T20:07:12.611405,False,True
Miliardová akvizícia populárnej značky je hotová. Prada posilňuje luxusný trón,legitimate,0.362046673575939,2025-12-02T20:07:12.707945,False,True
Najsilnejší zimný roj rozžiari decembrovú oblohu. Za hodinu spadnú desiatky meteorov,legitimate,0.5161706748572501,2025-12-02T20:07:12.783483,False,True
"Hypotéka nás núti škrtať, priznáva 75 % ľudí. Luxus aj každodenné výdavky idú bokom (ANALÝZA)",legitimate,0.2886525834071243,2025-12-02T20:07:12.879002,False,True
"Kľúčové rokovania o mieri sa začali. Potrvajú tak dlho, ako bude potrebné",legitimate,0.5349281267426593,2025-12-02T20:07:12.972520,False,True
Nová analýza prekvapila výsledkami. Obľúbená potravina nemusí byť pre srdce taká škodlivá,clickbait,0.3829763566590483,2025-12-02T20:07:13.083042,False,True
Poslanci rozhodli: Kontroverzná transformácia Úradu na ochranu oznamovateľov ide ďalej,legitimate,0.7751319099178561,2025-12-02T20:07:13.163561,False,True
Nové dotácie v Európe: Štát prispeje obyvateľom na autá 3 miliardami eur,legitimate,0.8503376218915537,2025-12-02T20:07:13.339099,False,True
Bývalý riaditeľ SND má zakázané hovoriť o ministerke Šimkovičovej: 6. decembra ma súd vypne,legitimate,0.4293276386794423,2025-12-02T20:07:13.441629,False,True
Policajný zásah na východe Slovenska: Žena mala dlhé mesiace zneužívať maloletú,legitimate,0.6830097257412291,2025-12-02T20:07:13.537158,False,True
"Zanechal dobre platený job audítora, dnes učí manažérov, ako nevyhorieť: Ľudia sa boja zlyhať v tom, čo ani neskúsili",legitimate,0.3282965333282299,2025-12-02T20:07:13.638698,False,True
"Bitcoin krváca: Za jediný deň stratil 5 % svojej hodnoty. Investori panikária, odborníci pomenúvajú príčiny",clickbait,0.4652036762073076,2025-12-02T20:07:13.746235,False,True
"KVÍZ: 9 z 10 Slovákov stroskotá už na 1. otázke zo slovenčiny. Otestuj sa, či by bol Ľudovít Štúr na teba hrdý",clickbait,0.6264585073081922,2025-12-02T20:07:13.853774,False,True
"Keď Buffett sedí na hotovosti a Zuckerberg stavia bunker, niečo sa deje. Miliardári sa pripravujú na kolaps",clickbait,0.4850247793697631,2025-12-02T20:07:13.942296,False,True
"Santa je offline: Netypická vianočná rozprávka, ktorá vás dostane!",clickbait,0.3257496377170821,2025-12-02T20:07:14.045826,False,True
Známa slovenská firma potvrdila prepúšťanie desiatok zamestnancov. Zároveň vyhlasuje: Tržby nám opäť rastú,legitimate,0.657194386500043,2025-12-02T20:07:14.145366,False,True
"Kúzelný 6. december v Aureliu: Mikuláš, mágia, svetelná šou a veda v jednom dni",legitimate,0.4254221160683519,2025-12-02T20:07:14.247909,False,True
"Ako získať z pracovného dňa viac: Pozri si 5 spôsobov, ako vo firme zvýšiť produktivitu",legitimate,0.4768392407523017,2025-12-02T20:07:14.343433,False,True
Politická bomba v Bruseli: Polícia zadržala bývalú šéfku diplomacie EÚ pre podozrenie z korupcie,clickbait,0.7738933576397009,2025-12-02T20:07:14.446968,False,True
Experti varujú: Vírus H5 má potenciál spustiť globálnu pandémiu. Úmrtnosť je 48 % a nemáme proti nemu imunitu,clickbait,0.2431509506649147,2025-12-02T20:07:14.537496,False,True
"Vianočná finančná injekcia pre seniorov: Dnes sa začína vyplácať 13. dôchodok, niektorí získajú až 667 eur navyše",legitimate,0.4834283460046152,2025-12-02T20:07:14.628030,False,True
"Drahé kovy lámu rekordy: Zlato +60 %, striebro +100 %, investori utekajú od kryptomien",clickbait,0.2837333606248894,2025-12-02T20:07:14.729562,False,True
"Slováci vyjdú do ulíc: Chráňte oznamovateľov, nie korupciu. Mimovládka organizuje protest proti zrušeniu ÚOO",legitimate,0.4461440682956945,2025-12-02T20:07:14.829096,False,True
"Kurzy digitálneho marketingu: Naučte sa, čo firmy hľadajú!",clickbait,0.6762146136906779,2025-12-02T20:07:14.926622,False,True
"Putin otvorene varoval Európu: Ak chcete vojnu, Rusko vás porazí",legitimate,0.4131063988573572,2025-12-02T22:49:13.536118,False,True
"Obľúbenú lacnú vec, ktorá nechýba na oslavách, sťahuje známy reťazec z predaja. Testy odhalili obsah rakovinotvorných látok",legitimate,0.5525581910992775,2025-12-02T22:49:37.001946,False,True
FOTO Kráska z klipu Last Christmas po 40 rokoch: Neuveríte ako vyzerá! George by ju nespoznal,clickbait,0.682662488809408,2025-12-02T22:50:21.191238,False,True
Šimečka obvinil Fica z klamstva pri Benešových dekrétoch! Drsná reakcia Chmelára a Belousovovej,legitimate,0.7484536124687693,2025-12-02T22:50:32.647818,False,True
Počet obetí požiaru bytového komplexu v Hongkongu aj naďalej stúpa. Jedná sa o najsmrteľnejší požiar za posledné desaťročia,legitimate,0.5798113679220287,2025-12-03T14:50:42.031071,False,True
Vyšetrovacie operácie naprieč Nemeckom: Zadržali dvoch podozrivých členov Islamského štátu,legitimate,0.7557431645474778,2025-12-03T14:50:42.107911,False,True
Prvé priame rokovanie medzi Libanonom a Izraelom za posledné desaťročia. Prebehlo pod záštitou OSN,legitimate,0.8745453975406121,2025-12-03T14:50:42.196025,False,True
"Z bratislavského Mosta SNP skočila do Dunaja osoba, z vody ju vyťahovali hasiči",legitimate,0.4868544650077704,2025-12-03T14:50:42.280689,False,True
Knižné darčeky pre priateľov veršov a ducha,legitimate,0.5854985988897519,2025-12-03T14:50:42.356270,False,True
Polícia evakuovala základnú školu v Uherskom Brode pre riziko výbuchu. V kabinete našli nebezpečnú látku,legitimate,0.6941617396348657,2025-12-03T14:50:42.446044,False,True
Liptovský Hrádok otvoril novú mestskú plaváreň za takmer štyri milióny eur,legitimate,0.8430378061858563,2025-12-03T14:50:42.529359,False,True
Európska komisia navrhla reparačnú pôžičku pre Ukrajinu. Chce použiť zmrazené ruské aktíva,legitimate,0.8175975157356823,2025-12-03T14:50:42.610202,False,True
Vyšehradská štvorka rokuje v Ostrihome. AI a zvýšenie konkurencieschopnosti v strednej Európe sú v popredí záujmu,legitimate,0.7711751924720132,2025-12-03T14:50:42.707948,False,True
Prezident Macron na návšteve Číny. Francúzska diplomacia sa zameriava na obchodné záležitosti a strategické partnerstvo,legitimate,0.7206644193290318,2025-12-03T14:50:42.794014,False,True
Belgicko odmietlo plán EÚ o zmrazených ruských aktívach. Minister Prévot upozorňuje na riziká,legitimate,0.8255445161900599,2025-12-03T14:50:42.916674,False,True
"Netflix, Edisonline či SkyShowtime? Spoznajte decembrové novinky na streamovacích platformách",legitimate,0.5432967923437086,2025-12-03T14:50:43.012498,False,True
Počet obetí povodní a zosuvov pôdy na ostrove Sumatra narastá. Tisícky ľudí sú bez domova,legitimate,0.6070808580251256,2025-12-03T14:50:43.098610,False,True
Izrael otvorí hraničný priechod Rafah pre Palestínčanov. Cieľom je koordinovaný odchod cez Egypt,legitimate,0.7030254923179423,2025-12-03T14:50:43.182275,False,True
Americká vláda zastavila spracovanie imigračných žiadostí z 19 krajín. Cieľom má byť zvýšenie bezpečnosti,legitimate,0.8091954029270633,2025-12-03T14:50:43.266969,False,True
Výrobné ceny v eurozóne aj v EÚ v októbri medzimesačne vzrástli,legitimate,0.5618580358833916,2025-12-03T14:50:43.344714,False,True
Vláda: Zvýšiť bezpečnosť na tratiach majú systém ETCS či kamery,legitimate,0.6072055351131074,2025-12-03T14:50:43.421650,False,True
"Bulharský prezident vyzval vládu na demisiu, žiada predčasné voľby",legitimate,0.5677492379385601,2025-12-03T14:50:43.501767,False,True
Súhrn vládou prerokovaných návrhov,legitimate,0.6247795460326655,2025-12-03T14:50:43.577390,False,True
Senica plánuje zrekonštruovať amfiteáter za takmer dva milióny eur,legitimate,0.4679440952778526,2025-12-03T14:50:43.652803,False,True
V Galérii Jána Koniarka otvoria výstavu laureátov Ceny Oskára Čepana,legitimate,0.8325407719177794,2025-12-03T14:50:43.775530,False,True
Piešťanský región prinesie návštevníkom vyše 120 sviatočných podujatí,legitimate,0.9334286602821394,2025-12-03T14:50:43.857136,False,True
"Vzácny list opisuje 4-ročného Mozarta, ako komponuje klavírny koncert",legitimate,0.5553647705074043,2025-12-03T14:50:43.945021,False,True
"Doplňujúce komunálne voľby budú v marci, konať sa majú v 11 obciach",legitimate,0.7211020145298008,2025-12-03T14:50:44.027866,False,True
ZÁCHRANNÁ AKCIA: Z Mosta SNP niekto skočil do Dunaja,legitimate,0.5123952083839172,2025-12-03T14:50:44.110476,False,True
Združenie obcí pripravuje výstavbu Tribečskej cyklomagistrály,legitimate,0.8959447190783101,2025-12-03T14:50:44.189531,False,True
Fico: Bez energopomoci by ceny plynu pre domácnosti stúpli o 30 %,legitimate,0.705486614310812,2025-12-03T14:50:44.268357,False,True
Szijjártó: Maďarsko napadne zákaz dovozu ruského plynu,legitimate,0.455921256086414,2025-12-03T14:50:44.352808,False,True
Raši: Slavkovský formát chce byť pri tvorbe pravidiel na úrovni EÚ,legitimate,0.667459831575656,2025-12-03T14:50:44.442639,False,True
"Vyšetrujú továreň, ktorá vyrába erotické bábiky s detským vzhľadom",legitimate,0.5796813227624408,2025-12-03T14:50:44.524471,False,True
Majiteľovi značky Zara sa darí napriek konkurencii zo strany predajcov lacnejšieho oblečenia,legitimate,0.6472020136563,2025-12-03T14:50:44.690042,False,True
"Regionálna železničná doprava bude ekologickejšia, ZSSK objednala dodávku elektro-batériových vlakov",legitimate,0.8313357832851421,2025-12-03T14:50:44.774900,False,True
"Slovensko, Česko a Rakúsko chcú pevnejšiu parlamentnú spoluprácu, Raši zdôrazňuje význam regiónu – VIDEO, FOTO",legitimate,0.896390526310702,2025-12-03T14:50:44.859631,False,True
"Chorvátskeho politika a jeho syna obvinili z výroby 1,3 milióna falošných testov na COVID-19",legitimate,0.5692911056892763,2025-12-03T14:50:44.946654,False,True
"Zabudnuté vianočné recepty: Pripravte si pochúťky, ktoré jedli naši prarodičia",clickbait,0.3781123350378864,2025-12-03T14:50:45.028419,False,True
"Migaľ vyzdvihol zrýchlenie čerpania eurofondov, záväzky pre rok 2025 sú splnené",legitimate,0.85176752485636,2025-12-03T14:50:45.106541,False,True
Kremeľ pre zákaz dovozu ruského plynu predpovedá Európskej únii úpadok,legitimate,0.6516191141725242,2025-12-03T14:50:45.183155,False,True
"Ľudia na Slovensku veria sile volieb, no boja sa o demokraciu",conspiracy,0.2250951257290312,2025-12-03T14:50:45.262816,False,True
"Rubio: Rusko stráca 7-tisíc vojakov týždenne, vojna nedáva logiku",legitimate,0.5305910999030866,2025-12-03T14:50:45.344581,False,True
"Zahraničný výbor nepreberal Kaliňákovu delegáciu vo Vietname, nebol uznášaniaschopný – VIDEO",legitimate,0.7619082741870532,2025-12-03T14:50:45.431412,False,True
"Španielky obhájili titul v Lige národov, vo finále zdolali Nemky. Skórovali len hráčky FC Barcelona",legitimate,0.8330800390028272,2025-12-03T14:50:45.717112,False,True
"Dažďová voda v domácnosti. Môže prať, sprchovať aj splachovať. Dôležité je dôkladné čistenie",false_news,0.3135305759741044,2025-12-03T14:50:45.798224,False,True
"Demokrati obvinili Huliakovo ministerstvo z masívneho plytvania, na odmeny a nájmy sa vraj míňajú stovky tisíc eur – VIDEO",legitimate,0.7108280607463938,2025-12-03T14:50:45.884957,False,True
"Calzona na rovinu o Pekaríkovi, Valjentovi či Makovi. Niké liga je podľa neho podpriemerná, kvalitu musí hľadať inde – FOTO",biased,0.5338899436655193,2025-12-03T14:50:45.988410,False,True
"Maslo je japonská senzácia o sériovej vrahyni, ktorá varí ako boh, a novinárke hľadajúcej pravdu",conspiracy,0.228618714000311,2025-12-03T14:50:46.077163,False,True
Keď detská odvaha mení svet. Misia Láska opäť hitom medzi malými aj veľkými čitateľmi,clickbait,0.4927466422079786,2025-12-03T14:50:46.158006,False,True
"Hnutie Slovensko predložilo nový dôkaz o lustrovaní Šimečkovej matky, prípad prevzala krajská prokuratúra",legitimate,0.7667473575515202,2025-12-03T14:50:46.243538,False,True
"Leverkusen vyradil Dortmund z Nemeckého pohára, rozhodol Maza",legitimate,0.6942031831583414,2025-12-03T14:50:46.325105,False,True
"Najnovšie údaje ukazujú, že Primark napreduje v oblasti udržateľnosti aj vďaka prechodu na preferované materiály a cirkulárny dizajn",legitimate,0.6608301998662898,2025-12-03T14:50:46.414956,False,True
Prečo mačky milujú krabice? Vedci konečne prišli na odpoveď!,clickbait,0.6529684301006462,2025-12-03T14:50:46.492964,False,True
MIMORIADNE Vláda schválila akčný plán zvýšenia bezpečnosti na železnici,legitimate,0.7252354758948333,2025-12-03T14:50:46.584804,False,True
"Chystáte sa s deťmi presúvať na Vianoce vlakom? Zaručený spôsob, ako ich cestou zabavíte",clickbait,0.3935027926831536,2025-12-03T14:50:46.669447,False,True
Toto je rebríček najlepších slovenských nemocníc za rok 2025: Čo všetko hodnotili odborníci,legitimate,0.461884921837525,2025-12-03T14:50:46.751933,False,True
Polícia evakuuje školu v Uherskom Brode: Hrozí tu výbuch!,legitimate,0.7091702248824661,2025-12-03T14:50:46.832868,False,True
FOTO Expartneri Marek Fašiang a Tereza Bizíková opäť spolu: Spojila ich oslava dcérky,legitimate,0.7025444536887936,2025-12-03T14:50:46.922615,False,True
"V koalícii to opäť vrie: Hlas bojuje s rebelom, Smer stráži väčšinu a Danko odmieta Úrad vlády",propaganda,0.3739049728090844,2025-12-03T14:50:47.009715,False,True
"Dvojičky Julie Roberts sú dospelé, aha: Dcéra ako obrázok a syn? Jediný zdedil ikonické vlasy",legitimate,0.3837461231618675,2025-12-03T14:50:47.097533,False,True
Vláda reaguje na postupnú stopku ruskému plynu: Bude Slovensko podávať žalobu?,legitimate,0.7592213358846606,2025-12-03T14:50:47.178186,False,True
FOTO Speváčka Lucie Vondráčková: Rozchod s o 18 rokov mladším zajačikom!,legitimate,0.6211919665248703,2025-12-03T14:50:47.264117,False,True
Šimkovičová ako Lord Voldemort? Drlička dostal verdikt od súdu: Jej meno už nesmie vyslovovať!,biased,0.4201073843027236,2025-12-03T14:50:47.351697,False,True
MIMORIADNE Vláda schválila adresnú energopomoc: Bez nej by ceny stúpli o 22 až 30 percent!,legitimate,0.6247221022322413,2025-12-03T14:50:47.641774,False,True
"Mario Cimarro: Rozvod, zákaz priblíženia a teraz? Fanúšikom oznámil mimoriadne smutnú správu",legitimate,0.3347421068757804,2025-12-03T14:50:47.722408,False,True
Európska únia chce stopnúť ruský plyn už v roku 2027: Saková prezradila plán Slovenska!,legitimate,0.4445219396037851,2025-12-03T14:50:47.801515,False,True
Za pol roka vykradol osem predajní: Zlodejovi (36) hrozí až 8 rokov za mrežami,legitimate,0.4911513719748817,2025-12-03T14:50:47.883237,False,True
Galaktická zlodejina v Bratislave? Mesto platí za smetiarov desaťtisíce eur!,legitimate,0.6976103369501072,2025-12-03T14:50:47.965087,False,True
S Jágrom pracoval aj kouč Jelínek: Aké mal hráč raňajkové neresti a pili by ste jeho kávu?,legitimate,0.5540677043354125,2025-12-03T14:50:48.053731,False,True
